pci,distance_ft,jammer_dist_ft,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_percent,dl_bs,ul_pusch,ul_rsrp,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_percent,ul_bsr,ul_ta,ul_phr
1,35,1,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,338,-9
1,40,1,n/a,n/a,0,48,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,65,-32
1,35,1,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,328,-9
1,40,1,n/a,n/a,0,48,2,25,92,0,n/a,n/a,1,0,0,0,0,0,0,66,-32
1,35,1,8,1.0,5,368,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,310,-9
1,40,1,n/a,n/a,0,0,0,25,100,0,n/a,n/a,1,0,0,0,0,0,0,73,-32
1,35,1,9,1.0,5,736,2,2,50,0,31.0,-5.0,1,27,9700,2,0,0,0,373,-10
1,40,1,n/a,n/a,0,0,0,20,100,0,n/a,n/a,1,0,0,0,0,0,0,-82,-32
1,35,1,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,328,-10
1,35,1,9,1.0,8,304,1,15,93,0,31.1,-4.8,1,27,19000,4,0,0,0,338,-5
1,35,1,8,1.0,5,472,3,1,25,0,30.9,-5.2,1,27,15000,3,0,0,0,331,-11
1,35,1,7,1.0,3,208,2,0,0,0,31.4,-5.3,1,27,9700,2,0,0,0,324,-12
1,35,1,7,1.0,4,104,1,6,85,0,31.3,-4.7,1,27,15000,3,0,0,0,315,-11
1,35,1,8,1.0,3,104,1,1,50,0,30.8,-4.8,1,27,4900,1,0,0,0,372,-11
1,35,1,8,1.0,0,0,0,0,0,0,31.0,-3.9,1,27,9700,2,0,0,0,355,-14
1,35,1,8,1.0,5,184,1,3,75,0,31.1,-4.1,1,27,9700,2,0,0,0,346,-10
1,35,1,10,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,323,-10
1,40,1,8,1.0,9,4900,9,5,35,0,24.2,-17.0,1,25,34000,5,2,28,0,149,-22
1,35,1,11,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,351,-10
1,40,1,5,1.0,0,0,0,0,0,0,30.1,-13.7,1,27,4900,1,0,0,0,287,-22
1,35,1,9,1.0,0,0,0,0,0,0,30.7,-4.3,1,27,4900,1,0,0,0,345,-3
1,40,1,4,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,355,-22
1,35,1,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,324,-3
1,40,1,5,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,360,-22
1,35,1,9,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,328,-3
1,40,1,5,1.0,0,0,0,0,0,0,30.0,-12.8,1,27,4900,1,0,0,0,399,-24
1,35,1,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,309,-3
1,40,1,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,347,-24
1,35,1,8,1.0,0,0,0,0,0,0,31.4,-4.4,1,27,4900,1,0,0,0,298,-13
1,40,1,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,352,-24
1,35,1,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,342,-13
1,40,1,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,359,-24
1,35,1,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,319,-13
1,40,1,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,367,-24
1,35,1,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,329,-13
1,40,1,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,373,-24
1,35,1,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,347,-13
1,40,1,8,1.0,10,968,3,33,91,0,n/a,n/a,1,0,0,0,0,0,0,256,-24
1,35,1,8,1.0,5,240,1,5,83,3,30.9,-6.3,1,27,24000,5,0,0,0,342,-24
1,40,1,8,1.0,3,184,3,15,83,0,30.5,-12.6,1,27,4900,1,0,0,0,382,-20
1,35,1,7,1.0,0,104,1,0,0,0,31.0,-7.3,1,27,4900,1,0,0,0,336,-17
1,40,1,8,1.0,5,320,2,0,0,0,n/a,n/a,1,0,0,0,0,0,0,347,-20
1,35,1,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,314,-17
1,40,1,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,357,-20
1,35,1,7,1.0,3,104,1,0,0,0,31.3,-7.7,1,27,4900,1,0,0,0,299,-9
1,40,1,7,1.0,0,0,0,0,0,0,28.5,-17.0,1,27,4900,1,0,0,0,374,-22
1,35,1,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,344,-9
1,40,1,6,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,355,-22
1,35,1,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,351,-9
1,40,1,6,1.0,1,248000,137,0,0,0,21.6,-23.5,1,26,150000,17,39,69,0,351,-22
1,35,1,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,339,-9
1,40,1,6,1.0,1,737000,384,0,0,0,26.3,-18.8,1,27,125000,25,8,24,3910,377,-21
1,35,1,7,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,345,-9
1,40,1,6,1.0,2,680000,184,5,2,85.2k,22.7,-21.1,1,23,277000,30,16,34,2810,371,-14
1,35,1,7,1.0,0,0,0,0,0,0,30.8,-7.7,1,27,4900,1,0,0,0,333,-10
1,40,1,6,1.0,1,2500000,1108,15,1,0,19.6,-22.1,1,21,633000,68,56,45,0,331,-22
1,35,1,7,1.0,1,40,1,0,0,0,31.4,-7.3,1,27,4900,1,0,0,0,364,-8
1,40,1,6,1.0,3,1900000,446,0,0,0,26.2,-17.6,1,25,184000,40,7,14,0,377,-18
1,35,1,8,1.0,0,0,0,0,0,0,n/a,n/a,1,0,0,0,0,0,0,340,-8
1,40,1,7,1.0,5,1700000,287,2,0,3,27.9,-17.7,1,27,191000,39,3,7,0,374,-15
1,35,1,7,1.0,2,1200,4,0,0,0,30.8,-10.2,1,27,19000,4,0,0,0,344,-8
1,40,1,7,1.0,5,319000,60,1,1,0,28.1,-17.8,1,27,69000,15,1,6,0,378,-16
1,35,1,7,1.0,2,696,3,0,0,0,30.4,-9.8,1,27,15000,3,0,0,0,359,-8
1,40,1,8,1.0,6,826000,118,3,2,0,26.8,-19.3,1,26,143000,26,6,18,0,375,-15
